Year,Month,"Facility Reference 
Number",Licence Holder,Site Common Name,Latitude (Decimal Degrees),Longitude (Decimal Degrees),Fish Health Zone,Number of Counts Performed,Average L. salmonis motiles per fish,Average L. salmonis females per fish,Average chalimus per fish,Average caligus per fish,Comments,Year Class,,
2011,February,1376,Marine Harvest Canada,Cleagh Creek,50.48224,-127.73243,2.4,3,2.20,0.50,0.60,1.10,,1,,
2011,February,144,Marine Harvest Canada,Koskimo,50.45861,-127.88988,2.4,1,0.20,0.10,0.10,0.10,,2,,
2011,February,1338,Marine Harvest Canada,Mahatta East,50.4746,-127.78758,2.4,1,1.10,0.70,1.60,0.00,,2,,
2011,February,1238,Marine Harvest Canada,Mahatta West,50.46900,-127.83538,2.4,1,0.40,0.10,1.10,0.10,,2,,
2011,February,1237,Marine Harvest Canada,Monday Rocks,50.48588,-127.87584,2.4,0,,,,,Counts precluded by diminished stock (<4 pens),2,,
2011,February,1698,Grieg Seafood BC,Ahlstrom,49.7793,-124.15395,3.1,1,2.00,0.40,0.00,0.00,,1,,
2011,February,1697,Grieg Seafood BC,Culloden,49.79595,-124.10162,3.1,1,0.30,0.10,0.00,0.20,,2,,
2011,February,332,Grieg Seafood BC,Salten,49.61535,-123.83407,3.1,1,0.00,0.00,0.00,0.00,,1,,
2011,February,746,Grieg Seafood BC,Site 13,49.6291,-123.84265,3.1,1,0.10,0.00,0.00,0.00,,1,,
2011,February,871,Grieg Seafood BC,Barnes Bay,50.32437,-125.26039,3.2,1,0.60,0.40,0.70,0.00,,2,,
2011,February,137,Grieg Seafood BC,Conville Bay,50.18057,-125.14933,3.2,1,0.30,0.00,1.70,0.00,,1,,
2011,February,304,Mainstream Canada,Raza Island,50.32159,-125.00882,3.2,2,0.50,0.40,0.00,0.00,,2,,
2011,February,306,Mainstream Canada,Venture Point,50.30241,-125.33778,3.2,0,,,,,Counts precluded by diminished stock (<4 pens),2,,
2011,February,377,Marine Harvest Canada,Bickley Bay,50.45308,-125.39642,3.2,1,0.10,0.00,0.10,0.00,,1,,
2011,February,388,Marine Harvest Canada,Brougham Point,50.37192,-125.37990,3.2,1,0.20,0.10,0.00,0.00,,1,,
2011,February,790,Marine Harvest Canada,Chancellor Channel,50.41723,-125.66284,3.2,1,0.40,0.10,0.10,0.70,,2,,
2011,February,1164,Marine Harvest Canada,Far Side,50.48576,-125.27429,3.2,1,0.40,0.30,0.00,0.00,,2,,
2011,February,1031,Marine Harvest Canada,Frederick Arm,50.46975,-125.26153,3.2,1,0.20,0.20,0.00,0.00,,2,,
2011,February,1581,Marine Harvest Canada,Hardwicke,50.41339,-125.76974,3.2,1,0.30,0.00,0.80,0.10,,1,,
2011,February,100,Marine Harvest Canada,Lees Bay,50.41063,-125.70029,3.2,1,0.30,0.00,0.20,0.30,,1,,
2011,February,78,Marine Harvest Canada,Phillips Arm,50.48825,-125.35658,3.2,1,0.20,0.10,0.00,0.00,,2,,
2011,February,380,Marine Harvest Canada,Sonora Point,50.42362,-125.30517,3.2,1,1.40,0.20,0.40,0.40,,1,,
2011,February,378,Marine Harvest Canada,Thurlow,50.40808,-125.34088,3.2,1,0.10,0.00,0.10,0.00,,1,,
2011,February,1825,Grieg Seafood BC,Noo-la,50.60799,-126.36301,3.3,1,0.50,0.20,0.10,0.00,,1,,
2011,February,1144,Mainstream Canada,Burdwood,50.7969,-126.49581,3.3,1,0.10,0.00,0.00,0.00,,2,,
2011,February,458,Mainstream Canada,Cypress Harbour,50.83772,-126.66313,3.3,1,0.40,0.10,0.00,0.00,,Brood,,
2011,February,869,Mainstream Canada,Maude Island,50.85271,-126.75743,3.3,1,0.20,0.00,0.10,0.10,,2,,
2011,February,728,Mainstream Canada,Sir Edmund Bay,50.83096,-126.59684,3.3,1,1.50,0.90,0.10,0.10,,2,,
2011,February,466,Marine Harvest Canada,Arrow Pass,50.70973,-126.66200,3.3,1,0.40,0.10,0.40,0.30,,1,,
2011,February,1586,Marine Harvest Canada,Doctor Islets,50.65373,-126.28925,3.3,1,0.10,0.00,0.00,0.00,,1,,
2011,February,821,Marine Harvest Canada,Glacier Falls,50.84785,-126.31921,3.3,0,,,,,Fallow,,,
2011,February,141,Marine Harvest Canada,Port Elizabeth,50.67099,-126.47653,3.3,1,0.40,0.10,0.00,0.00,,2,,
2011,February,1145,Marine Harvest Canada,Potts Bay,50.6492,-126.6182,3.3,1,0.90,0.60,0.40,0.00,,Brood,,
2011,February,1136,Marine Harvest Canada,Shaw Point,50.48527,-125.88981,3.3,1,0.40,0.10,0.00,0.00,,2,,
2011,February,465,Marine Harvest Canada,Swanson,50.61871,-126.70473,3.3,1,0.00,0.00,0.00,0.00,,2,,
2011,February,739,Marine Harvest Canada,Upper Retreat,50.72183,-126.56810,3.3,1,0.10,0.00,0.50,0.10,,1,,
2011,February,820,Marine Harvest Canada,Wicklow Point,50.78659,-126.69153,3.3,1,0.10,0.00,1.50,0.20,,1,,
2011,February,1336,Mainstream Canada,Simmonds Point,50.87791,-126.90153,3.4,0,,,,,Counts precluded by diminished stock (<4 pens),2,,
2011,February,1335,Mainstream Canada,Wehlis Bay,50.86410,-126.92374,3.4,0,,,,,Recent seawater entry,1,,
2011,February,892,Marine Harvest Canada,Bell Island,50.83242,-127.52057,3.4,1,0.00,0.00,0.00,0.00,,1,,
2011,February,1288,Marine Harvest Canada,Doyle Island,50.81456,-127.48698,3.4,0,,,,,Counts precluded by diminished stock (<4 pens),2,,
2011,February,1293,Marine Harvest Canada,Duncan Island,50.81950,-127.55568,3.4,0,,,,,Counts precluded by diminished stock (<4 pens),2,,
2011,February,1351,Marine Harvest Canada,Marsh Bay,50.90567,-127.34239,3.4,0,,,,,Recent transfer,1,,
2011,February,1198,Marine Harvest Canada,Raynor,50.89253,-127.25359,3.4,0,,,,,Count precluded by transfer,1,,
2011,February,1350,Marine Harvest Canada,Shelter Bay,50.96555,-127.45345,3.4,0,,,,,Recent transfer,2,,
2011,February,831,Marine Harvest Canada,Shelter Pass,50.88414,-127.5004,3.4,1,0.00,0.00,0.00,0.00,,1,,
2011,February,1720,Marine Harvest Canada,Goat Cove,52.78726,-128.41990,3.5,1,0.20,0.20,0.00,0.00,,2,,
2011,February,1580,Marine Harvest Canada,Jackson Pass,52.53727,-128.40286,3.5,0,,,,,Recent seawater entry,1,,
2011,February,1691,Marine Harvest Canada,Kid Bay,52.80048,-128.40111,3.5,1,0.40,0.20,0.10,0.00,,2,,
2011,February,1896,Marine Harvest Canada,Lime Point,52.78538,-128.33133,3.5,1,0.20,0.00,0.40,0.00,,1,,
2011,February,884,Marine Harvest Canada,Lochalsh Bay,52.53399,-128.36020,3.5,2,0.50,0.30,3.60,1.00,,1,,
2011,February,1895,Marine Harvest Canada,Sheep Passage,52.79609,-128.31093,3.5,1,0.00,0.00,0.00,0.00,,2,,
2011,January,169,Mainstream Canada,Barkley,48.94310,-124.98704,2.3,0,,,,,Recent seawater entry,1,,
2011,January,1148,Mainstream Canada,Binns Island,49.34182,-125.95328,2.3,2,0.00,0.00,0.00,0.00,,1,,
2011,January,234,Mainstream Canada,Dixon Bay,49.40478,-126.15072,2.3,2,0.10,0.10,0.10,0.20,,2,,
2011,January,540,Mainstream Canada,Fortune Channel,49.23503,-125.75174,2.3,2,0.40,0.30,0.00,0.00,,2,,
2011,January,1291,Mainstream Canada,McIntyre Lake,49.30557,-125.81583,2.3,2,0.10,0.10,0.00,0.00,,2,,
2011,January,1507,Mainstream Canada,Millar Channel,49.37622,-126.09003,2.3,2,0.10,0.00,8.20,0.00,,1,,
2011,January,526,Mainstream Canada,Rant Point,49.2567,-125.84153,2.3,2,0.20,0.10,0.10,0.20,,2,,
2011,January,314,Mainstream Canada,Ross Pass,49.32437,-126.04849,2.3,2,0.20,0.10,0.90,0.40,,1,,
2011,January,1472,Mainstream Canada,West Side,49.27928,-125.83065,2.3,2,0.00,0.00,0.00,0.00,,1,,
2011,January,1738,Grieg Seafood BC,Atrevida,49.65603,-126.45404,2.4,1,0.10,0.00,0.00,0.00,,1,,
2011,January,1789,Grieg Seafood BC,Concepcion,49.65923,-126.47587,2.4,0,,,,,Recent seawater entry,1,,
2011,January,1863,Grieg Seafood BC,Esperanza,49.87814,-126.76145,2.4,1,0.50,0.10,0.10,0.00,,2,,
2011,January,1849,Grieg Seafood BC,Muchalat North,49.64394,-126.33953,2.4,1,0.10,0.10,0.00,0.00,,2,,
2011,January,1079,Grieg Seafood BC,Steamer,49.8868,-126.7911,2.4,1,0.30,0.10,0.00,0.00,,2,,
2011,January,1705,Grieg Seafood BC,Williamson,49.65623,-126.42849,2.4,1,0.80,0.50,0.00,0.00,,2,,
2011,January,1376,Marine Harvest Canada,Cleagh Creek,50.48224,-127.73243,2.4,2,2.60,0.60,0.80,0.60,,1,,
2011,January,144,Marine Harvest Canada,Koskimo,50.45861,-127.88988,2.4,1,0.70,0.50,0.00,0.00,,2,,
2011,January,1338,Marine Harvest Canada,Mahatta East,50.4746,-127.78758,2.4,1,0.00,0.00,0.10,0.00,,2,,
2011,January,1238,Marine Harvest Canada,Mahatta West,50.46900,-127.83538,2.4,1,0.30,0.20,0.00,0.00,,2,,
2011,January,1237,Marine Harvest Canada,Monday Rocks,50.48588,-127.87584,2.4,1,16.80,7.50,0.60,0.30,Harvesting,2,,
2011,January,1698,Grieg Seafood BC,Ahlstrom,49.7793,-124.15395,3.1,1,1.00,0.40,0.00,0.00,,1,,
2011,January,1697,Grieg Seafood BC,Culloden,49.79595,-124.10162,3.1,1,0.10,0.00,0.00,0.50,,1,,
2011,January,332,Grieg Seafood BC,Salten,49.61535,-123.83407,3.1,1,0.00,0.00,0.00,0.00,,1,,
2011,January,746,Grieg Seafood BC,Site 13,49.6291,-123.84265,3.1,1,0.10,0.00,0.00,0.00,,1,,
2011,January,303,Marine Harvest Canada,Glacial Creek,50.01008,-123.90241,3.1,1,3.00,2.20,0.30,0.00,Management action underway,Brood,,
2011,January,871,Grieg Seafood BC,Barnes Bay,50.32437,-125.26039,3.2,1,0.30,0.10,0.00,0.00,,2,,
2011,January,137,Grieg Seafood BC,Conville Bay,50.18057,-125.14933,3.2,1,1.00,0.10,0.00,0.20,,1,,
2011,January,304,Mainstream Canada,Raza Island,50.32159,-125.00882,3.2,1,1.50,1.00,0.10,0.20,,2,,
2011,January,306,Mainstream Canada,Venture Point,50.30241,-125.33778,3.2,0,,,,,Counts precluded by harvesting,2,,
2011,January,377,Marine Harvest Canada,Bickley Bay,50.45308,-125.39642,3.2,1,0.20,0.10,0.00,0.00,,1,,
2011,January,388,Marine Harvest Canada,Brougham Point,50.37192,-125.37990,3.2,1,0.60,0.20,0.00,0.00,,1,,
2011,January,790,Marine Harvest Canada,Chancellor Channel,50.41723,-125.66284,3.2,1,0.20,0.10,0.40,0.10,,1,,
2011,January,1164,Marine Harvest Canada,Far Side,50.48576,-125.27429,3.2,1,0.40,0.30,0.00,0.00,,2,,
2011,January,1031,Marine Harvest Canada,Frederick Arm,50.46975,-125.26153,3.2,1,0.10,0.10,0.00,0.00,,2,,
2011,January,1581,Marine Harvest Canada,Hardwicke,50.41339,-125.76974,3.2,1,0.20,0.10,0.20,0.00,,1,,
2011,January,100,Marine Harvest Canada,Lees Bay,50.41063,-125.70029,3.2,1,0.20,0.00,0.20,0.00,,1,,
2011,January,78,Marine Harvest Canada,Phillips Arm,50.48825,-125.35658,3.2,1,0.10,0.10,0.00,0.00,,2,,
2011,January,380,Marine Harvest Canada,Sonora Point,50.42362,-125.30517,3.2,0,,,,,Recent transfer,1,,
2011,January,378,Marine Harvest Canada,Thurlow,50.40808,-125.34088,3.2,1,0.90,0.30,0.00,0.00,,1,,
2011,January,1825,Grieg Seafood BC,Noo-la,50.60799,-126.36301,3.3,1,0.50,0.20,0.40,0.00,,1,,
2011,January,1144,Mainstream Canada,Burdwood,50.7969,-126.49581,3.3,2,2.10,0.70,1.50,0.40,,2,,
2011,January,458,Mainstream Canada,Cypress Harbour,50.83772,-126.66313,3.3,2,0.40,0.20,0.10,0.00,,Brood,,
2011,January,728,Mainstream Canada,Sir Edmund Bay,50.83096,-126.59684,3.3,2,0.70,0.30,0.30,0.20,,2,,
2011,January,466,Marine Harvest Canada,Arrow Pass,50.70973,-126.66200,3.3,1,0.30,0.00,0.20,0.10,,1,,
2011,January,1586,Marine Harvest Canada,Doctor Islets,50.65373,-126.28925,3.3,1,0.10,0.00,0.30,0.00,,1,,
2011,January,821,Marine Harvest Canada,Glacier Falls,50.84785,-126.31921,3.3,0,,,,,Counts precluded by diminished stock (<4 pens),2,,
2011,January,141,Marine Harvest Canada,Port Elizabeth,50.67099,-126.47653,3.3,1,0.50,0.20,0.10,0.00,,2,,
2011,January,1145,Marine Harvest Canada,Potts Bay,50.6492,-126.6182,3.3,2,2.80,1.80,5.20,1.40,Management action underway,Brood,,
2011,January,1136,Marine Harvest Canada,Shaw Point,50.48527,-125.88981,3.3,1,0.90,0.30,0.60,0.00,,2,,
2011,January,465,Marine Harvest Canada,Swanson,50.61871,-126.70473,3.3,2,0.40,0.20,0.10,0.00,,1,,
2011,January,739,Marine Harvest Canada,Upper Retreat,50.72183,-126.56810,3.3,0,,,,,Recent seawater entry,1,,
2011,January,820,Marine Harvest Canada,Wicklow Point,50.78659,-126.69153,3.3,1,0.00,0.00,0.60,0.00,,1,,
2011,January,1336,Mainstream Canada,Simmonds Point,50.87791,-126.90153,3.4,1,0.80,0.50,0.00,0.10,,1,,
2011,January,892,Marine Harvest Canada,Bell Island,50.83242,-127.52057,3.4,1,0.00,0.00,0.00,0.00,,1,,
2011,January,1288,Marine Harvest Canada,Doyle Island,50.81456,-127.48698,3.4,1,3.70,2.30,0.10,0.30,Harvesting,2,,
2011,January,1293,Marine Harvest Canada,Duncan Island,50.81950,-127.55568,3.4,1,0.00,0.00,0.00,0.00,,2,,
2011,January,1198,Marine Harvest Canada,Raynor,50.89253,-127.25359,3.4,1,1.80,0.40,0.30,0.60,,1,,
2011,January,831,Marine Harvest Canada,Shelter Pass,50.88414,-127.5004,3.4,0,,,,,Recent seawater entry,1,,
2011,January,1720,Marine Harvest Canada,Goat Cove,52.78726,-128.41990,3.5,1,0.80,0.30,0.10,0.00,,2,,
2011,January,1580,Marine Harvest Canada,Jackson Pass,52.53727,-128.40286,3.5,0,,,,,Recent seawater entry,1,,
2011,January,1691,Marine Harvest Canada,Kid Bay,52.80048,-128.40111,3.5,1,1.10,0.50,0.00,0.00,,2,,
2011,January,1896,Marine Harvest Canada,Lime Point,52.78538,-128.33133,3.5,1,0.20,0.10,0.00,0.00,,1,,
2011,January,884,Marine Harvest Canada,Lochalsh Bay,52.53399,-128.36020,3.5,1,0.60,0.20,0.90,0.30,,1,,
2011,January,1895,Marine Harvest Canada,Sheep Passage,52.79609,-128.31093,3.5,1,0.10,0.00,0.00,0.00,,2,,
2011,July,1537,Mainstream Canada,Bare Bluff,49.32702,-125.79902,2.3,2,0.90,0.40,0.00,0.10,,1,,
2011,July,227,Mainstream Canada,Bawden,49.30798,-126.00721,2.3,2,0.20,0.10,0.10,0.00,,2,,
2011,July,520,Mainstream Canada,Bedwell,49.26548,-125.81247,2.3,2,1.90,0.70,0.40,0.50,,1,,
2011,July,1148,Mainstream Canada,Binns Island,49.34182,-125.95328,2.3,2,0.00,0.00,0.00,0.00,,2,,
2011,July,234,Mainstream Canada,Dixon Bay,49.40478,-126.15072,2.3,0,,,,,Fallow,,,
2011,July,540,Mainstream Canada,Fortune Channel,49.23503,-125.75174,2.3,0,,,,,Counts precluded by diminished stock (<4 pens),2,,
2011,July,1291,Mainstream Canada,McIntyre Lake,49.30557,-125.81583,2.3,0,,,,,Counts precluded by diminished stock (<4 pens),2,,
2011,July,1507,Mainstream Canada,Millar Channel,49.37622,-126.09003,2.3,2,0.40,0.20,0.10,0.10,,2,,
2011,July,543,Mainstream Canada,Mussel Rock,49.25925,-125.86762,2.3,2,2.30,1.00,0.40,0.20,,1,,
2011,July,526,Mainstream Canada,Rant Point,49.2567,-125.84153,2.3,2,0.10,0.10,0.00,0.00,,2,,
2011,July,314,Mainstream Canada,Ross Pass,49.32437,-126.04849,2.3,2,0.10,0.10,0.10,0.00,,2,,
2011,July,527,Mainstream Canada,Saranac Island,49.24803,-125.90671,2.3,1,3.60,0.90,5.30,0.10,2nd count precluded by environmental conditions,1,,
2011,July,1472,Mainstream Canada,West Side,49.27928,-125.83065,2.3,2,0.80,0.30,0.10,0.30,,1,,
2011,July,1738,Grieg Seafood BC,Atrevida,49.65603,-126.45404,2.4,1,0.50,0.10,0.00,0.00,,1,,
2011,July,1789,Grieg Seafood BC,Concepcion,49.65923,-126.47587,2.4,2,0.10,0.00,0.00,0.00,,1,,
2011,July,1863,Grieg Seafood BC,Esperanza,49.87814,-126.76145,2.4,0,,,,,Counts precluded by diminished stock (<4 pens),2,,
2011,July,1849,Grieg Seafood BC,Muchalat North,49.64394,-126.33953,2.4,1,0.60,0.20,0.00,0.00,,2,,
2011,July,1079,Grieg Seafood BC,Steamer,49.8868,-126.7911,2.4,0,,,,,Counts precluded by environmental conditions,2,,
2011,July,1705,Grieg Seafood BC,Williamson,49.65623,-126.42849,2.4,0,,,,,Recent transfer,1,,
2011,July,1376,Marine Harvest Canada,Cleagh Creek,50.48224,-127.73243,2.4,0,,,,,Fallow,,,
2011,July,144,Marine Harvest Canada,Koskimo,50.45861,-127.88988,2.4,1,0.20,0.00,0.50,0.20,,1,,
2011,July,1338,Marine Harvest Canada,Mahatta East,50.4746,-127.78758,2.4,1,4.00,2.70,0.00,0.30,Management action underway; 2nd count precluded by management action,2,,
2011,July,1238,Marine Harvest Canada,Mahatta West,50.46900,-127.83538,2.4,0,,,,,Counts precluded by diminished stock (<4 pens),2,,
2011,July,1237,Marine Harvest Canada,Monday Rocks,50.48588,-127.87584,2.4,1,3.10,0.20,1.30,0.10,Count from a full complement of 3 pens precluded by management action,1,,
2011,July,1698,Grieg Seafood BC,Ahlstrom,49.7793,-124.15395,3.1,1,0.00,0.00,0.00,0.00,,2,,
2011,July,1697,Grieg Seafood BC,Culloden,49.79595,-124.10162,3.1,1,0.10,0.00,0.10,0.00,,2,,
2011,July,332,Grieg Seafood BC,Salten,49.61535,-123.83407,3.1,1,0.00,0.00,0.00,0.00,,1,,
2011,July,746,Grieg Seafood BC,Site 13,49.6291,-123.84265,3.1,1,0.10,0.00,0.00,0.00,,1,,
2011,July,137,Grieg Seafood BC,Conville Bay,50.18057,-125.14933,3.2,1,0.30,0.20,0.30,0.00,,2,,
2011,July,1401,Mainstream Canada,Brent Island,50.28613,-125.34917,3.2,1,1.80,0.40,2.70,0.90,,1,,
2011,July,304,Mainstream Canada,Raza Island,50.32159,-125.00882,3.2,0,,,,,Counts precluded by diminished stock (<4 pens),2,,
2011,July,306,Mainstream Canada,Venture Point,50.30241,-125.33778,3.2,0,,,,,Counts precluded by plankton blooms,1,,
2011,July,377,Marine Harvest Canada,Bickley Bay,50.45308,-125.39642,3.2,1,0.20,0.00,0.20,0.10,Count from a full complement of 3 pens precluded by environmental conditions,1,,
2011,July,388,Marine Harvest Canada,Brougham Point,50.37192,-125.37990,3.2,1,1.10,0.50,1.40,0.20,,2,,
2011,July,790,Marine Harvest Canada,Chancellor Channel,50.41723,-125.66284,3.2,2,0.50,0.20,0.00,0.00,,2,,
2011,July,1164,Marine Harvest Canada,Far Side,50.48576,-125.27429,3.2,1,1.60,1.20,0.30,0.10,,2,,
2011,July,1031,Marine Harvest Canada,Frederick Arm,50.46975,-125.26153,3.2,1,0.90,0.60,0.50,0.00,Count from a full complement of 3 pens precluded by diminished stock (<4 pens),2,,
2011,July,1581,Marine Harvest Canada,Hardwicke,50.41339,-125.76974,3.2,2,1.30,0.60,0.20,0.60,,2,,
2011,July,100,Marine Harvest Canada,Lees Bay,50.41063,-125.70029,3.2,2,0.40,0.10,0.00,0.00,,2,,
2011,July,380,Marine Harvest Canada,Sonora Point,50.42362,-125.30517,3.2,1,0.20,0.00,0.70,0.20,,2,,
2011,July,378,Marine Harvest Canada,Thurlow,50.40808,-125.34088,3.2,1,1.70,0.40,2.60,0.50,,2,,
2011,July,1825,Grieg Seafood BC,Noo-la,50.60799,-126.36301,3.3,1,0.20,0.10,0.00,0.00,,2,,
2011,July,1144,Mainstream Canada,Burdwood,50.7969,-126.49581,3.3,2,0.10,0.00,0.00,0.00,,2,,
2011,July,819,Mainstream Canada,Cecil Island,50.85123,-126.71498,3.3,2,0.30,0.20,0.10,0.00,,Brood,,
2011,July,869,Mainstream Canada,Maude Island,50.85271,-126.75743,3.3,1,0.10,0.00,0.00,0.00,,2,,
2011,July,1300,Marine Harvest Canada,Althorpe,50.47531,-125.80975,3.3,1,0.20,0.00,0.00,0.30,Count from a full complement of 3 pens precluded by transfer,1,,
2011,July,466,Marine Harvest Canada,Arrow Pass,50.70973,-126.66200,3.3,0,,,,,Counts precluded by diminished stock (<4 pens),2,,
2011,July,1586,Marine Harvest Canada,Doctor Islets,50.65373,-126.28925,3.3,1,0.10,0.00,0.00,0.00,,2,,
2011,July,821,Marine Harvest Canada,Glacier Falls,50.84785,-126.31921,3.3,0,,,,,Recent seawater entry,1,,
2011,July,1618,Marine Harvest Canada,Humphrey Rock,50.69682,-126.25532,3.3,0,,,,,Recent transfer,1,,
2011,July,467,Marine Harvest Canada,Midsummer,50.65784,-126.66298,3.3,1,0.20,0.10,2.40,0.20,,1,,
2011,July,141,Marine Harvest Canada,Port Elizabeth,50.67099,-126.47653,3.3,1,0.10,0.00,0.00,0.10,,2,,
2011,July,1145,Marine Harvest Canada,Potts Bay,50.6492,-126.6182,3.3,1,0.60,0.30,0.90,0.10,,Brood,,
2011,July,1059,Marine Harvest Canada,Sargeaunt Pass,50.67346,-126.18595,3.3,1,0.00,0.00,0.10,0.00,,1,,
2011,July,465,Marine Harvest Canada,Swanson,50.61871,-126.70473,3.3,1,0.80,0.30,0.90,0.90,,2,,
2011,July,739,Marine Harvest Canada,Upper Retreat,50.72183,-126.56810,3.3,1,0.20,0.00,0.20,0.10,,1,,
2011,July,820,Marine Harvest Canada,Wicklow Point,50.78659,-126.69153,3.3,1,1.30,0.60,0.10,0.20,,2,,
2011,July,1336,Mainstream Canada,Simmonds Point,50.87791,-126.90153,3.4,2,0.10,0.00,3.40,0.10,,1,,
2011,July,1335,Mainstream Canada,Wehlis Bay,50.86410,-126.92374,3.4,0,,,,,Fallow,,,
2011,July,892,Marine Harvest Canada,Bell Island,50.83242,-127.52057,3.4,2,0.30,0.10,0.80,1.10,,1,,
2011,July,1351,Marine Harvest Canada,Marsh Bay,50.90567,-127.34239,3.4,1,2.90,1.20,12.10,3.30,Management action underway,2,,
2011,July,1198,Marine Harvest Canada,Raynor,50.89253,-127.25359,3.4,1,0.20,0.00,0.30,0.40,,1,,
2011,July,1350,Marine Harvest Canada,Shelter Bay,50.96555,-127.45345,3.4,1,1.80,0.70,2.20,0.00,,2,,
2011,July,831,Marine Harvest Canada,Shelter Pass,50.88414,-127.5004,3.4,1,0.20,0.10,0.30,0.00,,1,,
2011,July,1720,Marine Harvest Canada,Goat Cove,52.78726,-128.41990,3.5,1,0.50,0.30,0.10,0.00,Count from a full complement of 3 pens precluded by transfer,2,,
2011,July,1580,Marine Harvest Canada,Jackson Pass,52.53727,-128.40286,3.5,1,0.20,0.00,0.10,0.10,,1,,
2011,July,1691,Marine Harvest Canada,Kid Bay,52.80048,-128.40111,3.5,1,2.70,0.90,1.20,0.60,,1,,
2011,July,1896,Marine Harvest Canada,Lime Point,52.78538,-128.33133,3.5,1,2.20,1.40,0.10,0.10,,1,,
2011,July,884,Marine Harvest Canada,Lochalsh Bay,52.53399,-128.36020,3.5,0,,,,,Fallow,,,
2011,July,1895,Marine Harvest Canada,Sheep Passage,52.79609,-128.31093,3.5,1,0.80,0.40,0.00,0.00,,2,,
2011,June,1537,Mainstream Canada,Bare Bluff,49.32702,-125.79902,2.3,3,0.50,0.10,0.10,0.10,,1,,
2011,June,227,Mainstream Canada,Bawden,49.30798,-126.00721,2.3,1,0.20,0.00,0.00,0.00,Management action underway; 2nd count precluded by management action,1,,
2011,June,520,Mainstream Canada,Bedwell,49.26548,-125.81247,2.3,2,0.90,0.30,0.40,0.50,,1,,
2011,June,1148,Mainstream Canada,Binns Island,49.34182,-125.95328,2.3,2,0.00,0.00,0.00,0.00,,2,,
2011,June,234,Mainstream Canada,Dixon Bay,49.40478,-126.15072,2.3,0,,,,,Counts precluded by diminished stock (<4 pens),2,,
2011,June,540,Mainstream Canada,Fortune Channel,49.23503,-125.75174,2.3,1,0.00,0.00,0.00,0.00,2nd count precluded by diminished stock (<4 pens).,2,,
2011,June,1291,Mainstream Canada,McIntyre Lake,49.30557,-125.81583,2.3,0,,,,,Counts precluded by diminished stock (<4 pens),2,,
2011,June,1507,Mainstream Canada,Millar Channel,49.37622,-126.09003,2.3,2,0.10,0.00,0.10,0.00,,2,,
2011,June,543,Mainstream Canada,Mussel Rock,49.25925,-125.86762,2.3,2,0.90,0.30,0.30,0.40,,1,,
2011,June,526,Mainstream Canada,Rant Point,49.2567,-125.84153,2.3,1,1.00,0.70,0.40,0.10,Management action underway; 2nd count precluded by management action,2,,
2011,June,314,Mainstream Canada,Ross Pass,49.32437,-126.04849,2.3,2,0.30,0.00,0.10,0.00,,1,,
2011,June,527,Mainstream Canada,Saranac Island,49.24803,-125.90671,2.3,1,1.50,0.20,0.60,0.00,Management action underway; 2nd count precluded by management action,1,,
2011,June,1472,Mainstream Canada,West Side,49.27928,-125.83065,2.3,2,0.70,0.40,0.00,0.10,,1,,
2011,June,1738,Grieg Seafood BC,Atrevida,49.65603,-126.45404,2.4,2,0.50,0.20,0.10,0.00,,1,,
2011,June,1789,Grieg Seafood BC,Concepcion,49.65923,-126.47587,2.4,2,0.10,0.00,0.00,0.00,,1,,
2011,June,1863,Grieg Seafood BC,Esperanza,49.87814,-126.76145,2.4,2,1.70,0.80,0.00,0.00,,2,,
2011,June,1849,Grieg Seafood BC,Muchalat North,49.64394,-126.33953,2.4,2,0.40,0.10,0.00,0.00,,2,,
2011,June,1079,Grieg Seafood BC,Steamer,49.8868,-126.7911,2.4,1,1.60,0.90,0.00,0.00,2nd count precluded by environmental conditions,2,,
2011,June,1705,Grieg Seafood BC,Williamson,49.65623,-126.42849,2.4,0,,,,,Recent transfer,1,,
2011,June,1376,Marine Harvest Canada,Cleagh Creek,50.48224,-127.73243,2.4,2,0.10,0.00,0.50,0.10,,1,,
2011,June,144,Marine Harvest Canada,Koskimo,50.45861,-127.88988,2.4,0,,,,,Recent seawater entry,1,,
2011,June,1338,Marine Harvest Canada,Mahatta East,50.4746,-127.78758,2.4,1,3.00,1.60,0.00,0.10,Harvesting; 2nd count precluded by diminished stock (<4 pens).,2,,
2011,June,1238,Marine Harvest Canada,Mahatta West,50.46900,-127.83538,2.4,1,1.90,0.80,0.20,0.20,2nd count precluded by diminished stock (<4 pens).,2,,
2011,June,1237,Marine Harvest Canada,Monday Rocks,50.48588,-127.87584,2.4,0,,,,,Recent transfer,1,,
